shipment_id,date_arrivee_port,terminal,type_marchandise,volume_evp,volume_journalier_terminal,compagnie_transport,destination_finale,distance_corridor_km,jour_semaine,saison,statut_douane,temps_sejour_port_heures,temps_retour_conteneur_vide_heures,retard_corridor,cout_detention_estime_fcfa
CRI-01557,2024-05-18,Terminal à Conteneurs,Denrées alimentaires,2,353,Transporteur C,Dakar (local),20.0,Samedi,sèche,dédouané avant arrivée,59.0,35.3,False,275498
CRI-01558,2024-05-19,Terminal à Conteneurs,Denrées alimentaires,1,319,Transporteur E,Bamako (Mali),1225.1,Dimanche,sèche,dédouané avant arrivée,52.5,25.7,False,42050
CRI-01559,2024-05-19,Terminal à Conteneurs,Biens de consommation,1,291,Transporteur F,Thiès,72.9,Dimanche,sèche,dédouanement en cours,58.3,22.1,False,53045
CRI-01560,2024-05-19,Môle 1,Matériaux de construction,1,264,Transporteur D,Thiès,65.8,Dimanche,sèche,dédouané avant arrivée,50.3,21.7,False,0
CRI-01561,2024-05-19,Môle 1,Matériaux de construction,1,337,Transporteur A,Tambacounda,479.8,Dimanche,sèche,dédouané avant arrivée,75.4,60.4,False,444544
CRI-01562,2024-05-19,Terminal à Conteneurs,Import général,2,302,Transporteur B,Dakar (local),20.5,Dimanche,sèche,dédouané avant arrivée,66.4,42.0,False,343499
CRI-01563,2024-05-19,Terminal à Conteneurs,Matériaux de construction,2,336,Transporteur D,Bamako (Mali),1244.6,Dimanche,sèche,dédouanement en cours,84.3,72.6,True,884809
CRI-01564,2024-05-19,Terminal Roulier,Biens de consommation,2,235,Transporteur B,Bamako (Mali),1309.1,Dimanche,sèche,dédouanement en cours,53.7,37.7,False,199745
CRI-01565,2024-05-19,Môle 1,Hydrocarbures,1,264,Transporteur G,Thiès,68.7,Dimanche,sèche,dédouanement en cours,92.5,28.6,False,244380
CRI-01566,2024-05-19,Môle 8,Import général,2,279,Transporteur B,Kayes (Mali),946.5,Dimanche,sèche,bloqué (litige/documents),115.4,27.9,False,960365
CRI-01567,2024-05-19,Terminal à Conteneurs,Biens de consommation,1,243,Transporteur C,Kaédi (Mauritanie),476.7,Dimanche,sèche,dédouané avant arrivée,40.0,35.8,False,24974
CRI-01568,2024-05-19,Terminal à Conteneurs,Denrées alimentaires,1,258,Transporteur indépendant,Dakar (local),19.4,Dimanche,sèche,bloqué (litige/documents),107.7,29.2,False,323958
CRI-01569,2024-05-19,Môle 8,Import général,1,264,Transporteur indépendant,Tambacounda,478.3,Dimanche,sèche,dédouanement en cours,82.7,23.5,False,163780
CRI-01570,2024-05-19,Terminal à Conteneurs,Import général,4,273,Transporteur E,Touba,193.0,Dimanche,sèche,dédouané avant arrivée,48.9,51.5,False,549115
CRI-01571,2024-05-19,Terminal à Conteneurs,Import général,1,210,Transporteur B,Dakar (local),19.0,Dimanche,sèche,dédouanement en cours,60.3,29.4,False,121630
CRI-01572,2024-05-20,Môle 3,Biens de consommation,3,378,Transporteur indépendant,Ziguinchor,446.1,Lundi,sèche,dédouanement en cours,90.7,72.7,False,1789053
CRI-01573,2024-05-20,Terminal à Conteneurs,Denrées alimentaires,1,446,Transporteur F,Dakar (local),20.1,Lundi,sèche,dédouané avant arrivée,105.1,60.9,False,548202
CRI-01574,2024-05-20,Môle 1,Biens de consommation,3,357,Transporteur D,Bamako (Mali),1212.0,Lundi,sèche,bloqué (litige/documents),72.8,55.8,True,1113416
CRI-01575,2024-05-20,Môle 8,Hydrocarbures,2,417,Transporteur indépendant,Dakar (local),19.4,Lundi,sèche,dédouané avant arrivée,75.3,59.2,False,609400
CRI-01576,2024-05-20,Môle 1,Matériaux de construction,2,461,Transporteur A,Tambacounda,456.1,Lundi,sèche,dédouanement en cours,106.0,46.8,False,852318
CRI-01577,2024-05-20,Terminal à Conteneurs,Biens de consommation,2,378,Transporteur indépendant,Ziguinchor,462.7,Lundi,sèche,dédouané avant arrivée,35.2,59.8,False,229326
CRI-01578,2024-05-20,Terminal à Conteneurs,Matériaux de construction,1,401,Transporteur E,Bamako (Mali),1142.4,Lundi,sèche,dédouané avant arrivée,61.4,43.7,True,207614
CRI-01579,2024-05-20,Terminal Roulier,Hydrocarbures,2,363,Transporteur B,Kaolack,195.6,Lundi,sèche,dédouanement en cours,118.2,57.4,False,1324993
CRI-01580,2024-05-21,Terminal à Conteneurs,Matériaux de construction,1,510,Transporteur F,Kayes (Mali),977.5,Mardi,sèche,dédouané avant arrivée,39.7,43.5,True,63140
CRI-01581,2024-05-21,Môle 8,Import général,1,360,Transporteur E,Touba,180.7,Mardi,sèche,dédouanement en cours,71.0,50.1,False,229867
CRI-01582,2024-05-21,Terminal à Conteneurs,Équipements industriels,2,360,Transporteur E,Dakar (local),19.7,Mardi,sèche,bloqué (litige/documents),114.3,31.5,False,907661
CRI-01583,2024-05-21,Môle 3,Matériaux de construction,1,386,Transporteur B,Bamako (Mali),1221.6,Mardi,sèche,bloqué (litige/documents),81.4,79.1,False,464373
CRI-01584,2024-05-21,Môle 3,Import général,2,380,Transporteur A,Bamako (Mali),1221.8,Mardi,sèche,bloqué (litige/documents),107.0,45.7,True,757272
CRI-01585,2024-05-21,Terminal Roulier,Biens de consommation,2,459,Transporteur indépendant,Bamako (Mali),1159.8,Mardi,sèche,dédouané avant arrivée,82.4,41.1,True,532295
CRI-01586,2024-05-21,Terminal à Conteneurs,Denrées alimentaires,1,434,Transporteur D,Dakar (local),19.9,Mardi,sèche,dédouané avant arrivée,76.7,91.1,False,478422
CRI-01587,2024-05-21,Môle 1,Import général,1,469,Transporteur B,Kaédi (Mauritanie),499.5,Mardi,sèche,dédouanement en cours,97.0,53.2,False,453948
CRI-01588,2024-05-21,Môle 1,Import général,1,461,Transporteur B,Touba,185.0,Mardi,sèche,dédouané avant arrivée,80.6,57.3,False,453202
CRI-01589,2024-05-21,Môle 8,Matériaux de construction,4,376,Transporteur D,Ziguinchor,462.4,Mardi,sèche,dédouanement en cours,48.5,46.2,False,451976
CRI-01590,2024-05-22,Môle 3,Denrées alimentaires,1,288,Transporteur A,Bamako (Mali),1249.6,Mercredi,sèche,dédouané avant arrivée,66.2,33.9,False,175167
CRI-01591,2024-05-22,Terminal à Conteneurs,Import général,1,326,Transporteur indépendant,Bamako (Mali),1206.5,Mercredi,sèche,dédouanement en cours,61.5,57.4,True,301997
CRI-01592,2024-05-22,Terminal Roulier,Hydrocarbures,2,378,Transporteur indépendant,Thiès,64.5,Mercredi,sèche,dédouané avant arrivée,56.1,31.1,False,192168
CRI-01593,2024-05-22,Terminal à Conteneurs,Import général,2,359,Transporteur G,Kayes (Mali),957.7,Mercredi,sèche,dédouané avant arrivée,62.1,36.2,True,348851
CRI-01594,2024-05-22,Môle 3,Biens de consommation,1,375,Transporteur C,Tambacounda,462.3,Mercredi,sèche,dédouanement en cours,86.7,109.5,True,618488
CRI-01595,2024-05-22,Môle 3,Denrées alimentaires,2,407,Transporteur indépendant,Bamako (Mali),1173.4,Mercredi,sèche,dédouané avant arrivée,57.4,49.4,True,405992
CRI-01596,2024-05-22,Môle 8,Matériaux de construction,1,373,Transporteur E,Bamako (Mali),1205.5,Mercredi,sèche,dédouanement en cours,76.3,21.8,False,123306
CRI-01597,2024-05-22,Terminal Roulier,Import général,1,272,Transporteur G,Bamako (Mali),1232.7,Mercredi,sèche,dédouané avant arrivée,22.6,40.8,False,0
CRI-01598,2024-05-22,Terminal Roulier,Import général,1,316,Transporteur indépendant,Dakar (local),20.4,Mercredi,sèche,dédouané avant arrivée,45.2,34.3,False,38110
CRI-01599,2024-05-22,Terminal à Conteneurs,Matériaux de construction,2,416,Transporteur A,Kaolack,192.2,Mercredi,sèche,dédouanement en cours,87.1,30.6,False,555710
CRI-01600,2024-05-22,Môle 3,Import général,1,419,Transporteur C,Thiès,72.3,Mercredi,sèche,dédouanement en cours,151.7,61.3,False,723031
CRI-01601,2024-05-22,Terminal Roulier,Import général,3,305,Transporteur G,Thiès,70.8,Mercredi,sèche,dédouanement en cours,105.2,64.5,False,1871050
CRI-01602,2024-05-22,Terminal Roulier,Denrées alimentaires,1,351,Transporteur A,Thiès,68.8,Mercredi,sèche,bloqué (litige/documents),91.3,59.1,False,484101
CRI-01603,2024-05-23,Môle 8,Matériaux de construction,1,360,Transporteur B,Touba,188.7,Jeudi,sèche,dédouanement en cours,76.7,35.1,False,197637
CRI-01604,2024-05-23,Môle 1,Import général,1,403,Transporteur E,Kayes (Mali),980.6,Jeudi,sèche,dédouanement en cours,82.9,103.7,True,752889
CRI-01605,2024-05-23,Môle 1,Matériaux de construction,1,404,Transporteur G,Dakar (local),20.7,Jeudi,sèche,dédouané avant arrivée,49.1,66.3,False,204645
CRI-01606,2024-05-23,Terminal Roulier,Import général,1,278,Transporteur C,Ziguinchor,446.5,Jeudi,sèche,dédouanement en cours,66.9,30.3,False,116492
CRI-01607,2024-05-23,Môle 8,Hydrocarbures,3,411,Transporteur E,Thiès,66.9,Jeudi,sèche,bloqué (litige/documents),141.2,54.2,False,2418189
CRI-01608,2024-05-23,Môle 8,Import général,1,333,Transporteur A,Thiès,71.1,Jeudi,sèche,dédouanement en cours,91.0,61.7,False,496241
CRI-01609,2024-05-23,Terminal à Conteneurs,Import général,1,398,Transporteur indépendant,Dakar (local),20.7,Jeudi,sèche,dédouanement en cours,76.2,80.3,False,589004
CRI-01610,2024-05-23,Terminal à Conteneurs,Biens de consommation,3,335,Transporteur A,Tambacounda,485.0,Jeudi,sèche,dédouanement en cours,35.7,31.3,False,0
CRI-01611,2024-05-23,Terminal à Conteneurs,Import général,1,307,Transporteur C,Ziguinchor,438.1,Jeudi,sèche,dédouanement en cours,58.5,43.1,False,159342
CRI-01612,2024-05-23,Terminal à Conteneurs,Import général,1,300,Transporteur C,Bamako (Mali),1213.5,Jeudi,sèche,dédouanement en cours,85.1,44.0,True,326097
CRI-01613,2024-05-23,Terminal Roulier,Denrées alimentaires,1,320,Transporteur G,Kayes (Mali),1007.2,Jeudi,sèche,dédouanement en cours,57.4,38.9,False,170339
CRI-01614,2024-05-23,Môle 3,Biens de consommation,1,348,Transporteur B,Dakar (local),19.2,Jeudi,sèche,dédouanement en cours,76.5,32.7,False,219000
CRI-01615,2024-05-24,Môle 3,Équipements industriels,4,332,Transporteur C,Bamako (Mali),1197.9,Vendredi,sèche,dédouanement en cours,62.2,29.1,True,377423
CRI-01616,2024-05-24,Terminal à Conteneurs,Import général,2,297,Transporteur E,Bamako (Mali),1294.0,Vendredi,sèche,dédouané avant arrivée,55.0,48.6,True,395424
CRI-01617,2024-05-24,Môle 8,Hydrocarbures,1,324,Transporteur indépendant,Dakar (local),20.4,Vendredi,sèche,dédouanement en cours,92.9,30.3,False,257016
CRI-01618,2024-05-24,Terminal à Conteneurs,Import général,2,355,Transporteur A,Kaolack,198.7,Vendredi,sèche,bloqué (litige/documents),67.6,44.4,False,553089
CRI-01619,2024-05-24,Terminal à Conteneurs,Import général,3,353,Transporteur D,Thiès,72.2,Vendredi,sèche,dédouané avant arrivée,70.8,81.9,False,1207185
CRI-01620,2024-05-24,Terminal à Conteneurs,Import général,1,309,Transporteur A,Dakar (local),19.9,Vendredi,sèche,dédouané avant arrivée,27.1,14.6,False,0
CRI-01621,2024-05-25,Môle 3,Biens de consommation,2,349,Transporteur E,Bamako (Mali),1232.4,Samedi,sèche,dédouané avant arrivée,55.3,44.5,True,354401
CRI-01622,2024-05-25,Môle 3,Denrées alimentaires,1,351,Transporteur indépendant,Bamako (Mali),1224.0,Samedi,sèche,dédouanement en cours,51.6,49.6,True,204076
CRI-01623,2024-05-25,Môle 1,Hydrocarbures,1,376,Transporteur B,Tambacounda,451.5,Samedi,sèche,dédouané avant arrivée,97.2,52.9,False,509235
CRI-01624,2024-05-25,Terminal Roulier,Biens de consommation,1,344,Transporteur B,Dakar (local),20.9,Samedi,sèche,dédouané avant arrivée,65.5,59.4,False,337679
CRI-01625,2024-05-25,Môle 8,Biens de consommation,1,309,Transporteur C,Kaolack,184.1,Samedi,sèche,dédouanement en cours,65.8,42.0,False,185319
CRI-01626,2024-05-25,Môle 1,Import général,2,362,Transporteur E,Dakar (local),18.9,Samedi,sèche,dédouané avant arrivée,51.7,53.9,False,316447
CRI-01627,2024-05-25,Môle 1,Hydrocarbures,2,366,Transporteur F,Kaolack,191.0,Samedi,sèche,dédouané avant arrivée,87.5,60.1,False,689518
CRI-01628,2024-05-25,Môle 1,Denrées alimentaires,1,421,Transporteur A,Dakar (local),20.3,Samedi,sèche,dédouanement en cours,62.0,47.2,False,179431
CRI-01629,2024-05-25,Terminal à Conteneurs,Biens de consommation,2,347,Transporteur F,Tambacounda,487.5,Samedi,sèche,dédouané avant arrivée,57.7,21.7,False,71708
CRI-01630,2024-05-26,Môle 8,Biens de consommation,1,268,Transporteur G,Dakar (local),19.5,Dimanche,sèche,dédouané avant arrivée,39.2,33.1,False,1708
CRI-01631,2024-05-26,Môle 1,Denrées alimentaires,1,282,Transporteur B,Dakar (local),21.6,Dimanche,sèche,dédouané avant arrivée,78.3,33.1,False,232032
CRI-01632,2024-05-26,Terminal à Conteneurs,Biens de consommation,2,233,Transporteur indépendant,Dakar (local),19.6,Dimanche,sèche,bloqué (litige/documents),136.8,38.8,False,1358859
CRI-01633,2024-05-26,Terminal Roulier,Import général,4,280,Transporteur E,Ziguinchor,455.1,Dimanche,sèche,dédouané avant arrivée,52.1,39.0,False,406918
CRI-01634,2024-05-26,Terminal à Conteneurs,Matériaux de construction,3,243,Transporteur indépendant,Kaolack,188.8,Dimanche,sèche,bloqué (litige/documents),154.1,40.0,False,2365896
CRI-01635,2024-05-26,Terminal à Conteneurs,Hydrocarbures,2,277,Transporteur C,Kayes (Mali),940.7,Dimanche,sèche,dédouanement en cours,74.1,46.7,True,604589
CRI-01636,2024-05-26,Terminal à Conteneurs,Biens de consommation,2,251,Transporteur F,Ziguinchor,456.5,Dimanche,sèche,dédouanement en cours,65.2,42.1,False,405125
CRI-01637,2024-05-26,Môle 3,Hydrocarbures,1,263,Transporteur G,Dakar (local),20.2,Dimanche,sèche,dédouanement en cours,40.2,23.6,False,0
CRI-01638,2024-05-26,Môle 1,Import général,1,269,Transporteur G,Kayes (Mali),917.8,Dimanche,sèche,dédouanement en cours,71.6,53.2,False,274046
CRI-01639,2024-05-26,Terminal à Conteneurs,Hydrocarbures,3,263,Transporteur C,Tambacounda,453.5,Dimanche,sèche,dédouanement en cours,59.9,42.6,False,592759
CRI-01640,2024-05-27,Terminal à Conteneurs,Import général,1,309,Transporteur D,Dakar (local),19.7,Lundi,sèche,bloqué (litige/documents),76.7,20.9,False,137312
CRI-01641,2024-05-27,Terminal Roulier,Import général,1,366,Transporteur C,Kaédi (Mauritanie),487.4,Lundi,sèche,dédouanement en cours,95.6,58.7,False,527672
CRI-01642,2024-05-27,Terminal Roulier,Biens de consommation,1,405,Transporteur F,Dakar (local),21.1,Lundi,sèche,dédouané avant arrivée,91.1,59.6,False,545124
CRI-01643,2024-05-27,Terminal à Conteneurs,Import général,2,411,Transporteur indépendant,Touba,179.4,Lundi,sèche,dédouanement en cours,147.6,38.7,True,1276188
CRI-01644,2024-05-27,Môle 1,Matériaux de construction,1,436,Transporteur G,Tambacounda,471.2,Lundi,sèche,bloqué (litige/documents),164.9,25.1,False,804763
CRI-01645,2024-05-27,Terminal Roulier,Denrées alimentaires,3,416,Transporteur C,Kayes (Mali),954.8,Lundi,sèche,dédouanement en cours,79.8,62.3,True,1336258
CRI-01646,2024-05-27,Terminal à Conteneurs,Import général,1,403,Transporteur G,Bamako (Mali),1282.3,Lundi,sèche,dédouané avant arrivée,80.1,36.3,True,282725
CRI-01647,2024-05-27,Terminal à Conteneurs,Import général,1,287,Transporteur A,Kaédi (Mauritanie),466.7,Lundi,sèche,dédouanement en cours,24.7,36.6,False,0
CRI-01648,2024-05-27,Terminal à Conteneurs,Import général,1,441,Transporteur B,Dakar (local),20.0,Lundi,sèche,dédouanement en cours,109.4,37.1,False,471870
CRI-01649,2024-05-27,Terminal Roulier,Import général,1,429,Transporteur B,Ziguinchor,460.5,Lundi,sèche,dédouanement en cours,95.9,56.7,False,395102
CRI-01650,2024-05-28,Terminal à Conteneurs,Import général,1,450,Transporteur B,Kaolack,190.9,Mardi,sèche,dédouané avant arrivée,60.2,37.3,False,133949
CRI-01651,2024-05-28,Môle 8,Matériaux de construction,4,460,Transporteur indépendant,Thiès,70.0,Mardi,sèche,dédouané avant arrivée,63.3,71.1,True,1378655
CRI-01652,2024-05-28,Môle 1,Import général,1,408,Transporteur A,Kayes (Mali),940.0,Mardi,sèche,dédouané avant arrivée,120.5,71.8,True,635782
CRI-01653,2024-05-28,Terminal Roulier,Import général,1,408,Transporteur D,Dakar (local),20.1,Mardi,sèche,dédouanement en cours,92.9,45.0,False,330541
CRI-01654,2024-05-28,Terminal à Conteneurs,Import général,2,344,Transporteur E,Thiès,69.7,Mardi,sèche,dédouanement en cours,83.4,20.8,False,332545
CRI-01655,2024-05-28,Terminal à Conteneurs,Hydrocarbures,1,455,Transporteur C,Bamako (Mali),1221.3,Mardi,sèche,dédouané avant arrivée,103.2,37.8,True,436454
CRI-01656,2024-05-28,Terminal à Conteneurs,Import général,1,387,Transporteur E,Thiès,71.1,Mardi,sèche,dédouané avant arrivée,64.3,49.5,False,212501
CRI-01657,2024-05-28,Terminal à Conteneurs,Import général,3,387,Transporteur E,Kaolack,185.6,Mardi,sèche,dédouanement en cours,115.5,28.9,True,1042383
CRI-01658,2024-05-28,Terminal Roulier,Import général,3,353,Transporteur G,Tambacounda,465.1,Mardi,sèche,dédouanement en cours,97.1,33.3,False,1173780
CRI-01659,2024-05-28,Môle 8,Biens de consommation,1,451,Transporteur C,Bamako (Mali),1227.7,Mardi,sèche,dédouané avant arrivée,53.4,81.8,True,357874
CRI-01660,2024-05-28,Môle 3,Équipements industriels,4,367,Transporteur C,Kaolack,200.7,Mardi,sèche,dédouanement en cours,46.1,59.6,False,791848
CRI-01661,2024-05-28,Môle 1,Biens de consommation,1,425,Transporteur F,Kaédi (Mauritanie),464.0,Mardi,sèche,dédouané avant arrivée,52.1,52.4,True,149404
CRI-01662,2024-05-29,Môle 1,Matériaux de construction,1,339,Transporteur G,Tambacounda,443.0,Mercredi,sèche,dédouanement en cours,62.2,43.3,False,217748
CRI-01663,2024-05-29,Terminal à Conteneurs,Matériaux de construction,2,329,Transporteur G,Dakar (local),19.3,Mercredi,sèche,dédouanement en cours,77.5,32.2,False,429190
CRI-01664,2024-05-29,Môle 3,Biens de consommation,1,306,Transporteur C,Dakar (local),20.9,Mercredi,sèche,dédouané avant arrivée,64.0,15.1,False,42481
CRI-01665,2024-05-29,Terminal à Conteneurs,Import général,2,317,Transporteur indépendant,Touba,198.7,Mercredi,sèche,bloqué (litige/documents),140.8,25.2,False,1028297
CRI-01666,2024-05-29,Terminal à Conteneurs,Équipements industriels,2,280,Transporteur D,Bamako (Mali),1312.2,Mercredi,sèche,dédouanement en cours,57.0,49.1,False,312242
CRI-01667,2024-05-29,Môle 8,Équipements industriels,1,319,Transporteur indépendant,Kaolack,183.1,Mercredi,sèche,dédouané avant arrivée,34.9,38.3,False,7596
CRI-01668,2024-05-29,Môle 3,Hydrocarbures,1,336,Transporteur F,Thiès,69.4,Mercredi,sèche,dédouanement en cours,118.4,38.6,False,434919
CRI-01669,2024-05-29,Môle 1,Denrées alimentaires,2,333,Transporteur F,Dakar (local),18.9,Mercredi,sèche,dédouané avant arrivée,45.4,39.0,False,124612
CRI-01670,2024-05-29,Terminal à Conteneurs,Import général,2,352,Transporteur A,Touba,194.0,Mercredi,sèche,dédouanement en cours,53.0,53.8,False,321518
CRI-01671,2024-05-29,Terminal à Conteneurs,Biens de consommation,1,344,Transporteur A,Bamako (Mali),1248.9,Mercredi,sèche,dédouané avant arrivée,39.1,78.1,False,280442
CRI-01672,2024-05-29,Terminal à Conteneurs,Biens de consommation,3,334,Transporteur indépendant,Bamako (Mali),1215.1,Mercredi,sèche,dédouané avant arrivée,65.3,47.5,True,752073
CRI-01673,2024-05-30,Môle 8,Denrées alimentaires,1,386,Transporteur E,Kayes (Mali),944.3,Jeudi,sèche,bloqué (litige/documents),93.4,18.1,True,265291
CRI-01674,2024-05-30,Terminal à Conteneurs,Biens de consommation,1,378,Transporteur C,Tambacounda,476.5,Jeudi,sèche,dédouané avant arrivée,50.4,53.1,False,174090
CRI-01675,2024-05-30,Terminal à Conteneurs,Matériaux de construction,2,362,Transporteur A,Kaolack,183.9,Jeudi,sèche,dédouané avant arrivée,60.3,31.2,False,270683
CRI-01676,2024-05-30,Terminal à Conteneurs,Import général,2,412,Transporteur indépendant,Bamako (Mali),1226.9,Jeudi,sèche,dédouanement en cours,64.2,52.4,True,470324
CRI-01677,2024-05-30,Terminal à Conteneurs,Import général,2,326,Transporteur A,Ziguinchor,456.7,Jeudi,sèche,dédouané avant arrivée,51.5,41.7,False,194707
CRI-01678,2024-05-30,Môle 3,Import général,2,334,Transporteur A,Kaédi (Mauritanie),461.6,Jeudi,sèche,dédouané avant arrivée,42.3,40.1,False,142502
